[KUBEGALE]2025-05-19 15:41:07.134	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:240	huawei ecs list get fail: region id 'cn-north-219' is not in the following supported regions of service 'ELB': [ae-ad-1, af-north-1, af-south-1, ap-southeast-1, ap-southeast-2, ap-southeast-3, ap-southeast-4, ap-southeast-5, cn-east-2, cn-east-3, cn-east-4, cn-east-5, cn-north-1, cn-north-2, cn-north-4, cn-north-9, cn-south-1, cn-south-2, cn-southwest-2, eu-west-0, eu-west-101, la-north-2, la-south-2, me-east-1, my-kualalumpur-1, na-mexico-1, ru-moscow-1, ru-northwest-2, sa-brazil-1, tr-west-1]
[KUBEGALE]2025-05-19 15:41:07.134	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:240	huawei ecs list get fail: region id 'cn-east-201' is not in the following supported regions of service 'ELB': [ae-ad-1, af-north-1, af-south-1, ap-southeast-1, ap-southeast-2, ap-southeast-3, ap-southeast-4, ap-southeast-5, cn-east-2, cn-east-3, cn-east-4, cn-east-5, cn-north-1, cn-north-2, cn-north-4, cn-north-9, cn-south-1, cn-south-2, cn-southwest-2, eu-west-0, eu-west-101, la-north-2, la-south-2, me-east-1, my-kualalumpur-1, na-mexico-1, ru-moscow-1, ru-northwest-2, sa-brazil-1, tr-west-1]
[KUBEGALE]2025-05-19 15:41:07.134	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:240	huawei ecs list get fail: region id 'cn-south-4' is not in the following supported regions of service 'ELB': [ae-ad-1, af-north-1, af-south-1, ap-southeast-1, ap-southeast-2, ap-southeast-3, ap-southeast-4, ap-southeast-5, cn-east-2, cn-east-3, cn-east-4, cn-east-5, cn-north-1, cn-north-2, cn-north-4, cn-north-9, cn-south-1, cn-south-2, cn-southwest-2, eu-west-0, eu-west-101, la-north-2, la-south-2, me-east-1, my-kualalumpur-1, na-mexico-1, ru-moscow-1, ru-northwest-2, sa-brazil-1, tr-west-1]
[KUBEGALE]2025-05-19 15:41:11.373	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 1d1576f2-5e42-4654-ba3d-8ebe625946c5, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 15:41:11.374	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 1d1576f2-5e42-4654-ba3d-8ebe625946c5, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 15:41:11.391	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 937845db-5845-4958-b99d-05e991998438, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 15:41:11.392	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 937845db-5845-4958-b99d-05e991998438, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 15:41:11.579	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: c6d4ebd5-d146-4637-bbc4-f546187f7f71, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 15:41:11.579	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: c6d4ebd5-d146-4637-bbc4-f546187f7f71, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 15:41:11.919	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: a754e8fb-6385-4185-8789-f750e5360b90, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 15:41:11.921	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: a754e8fb-6385-4185-8789-f750e5360b90, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 15:41:11.954	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 65313e87-ea2b-4648-9a26-6ab6fe471b73, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 15:41:11.955	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 65313e87-ea2b-4648-9a26-6ab6fe471b73, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:44:55.155	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/core/server.go:68	accept tcp [::]:8080: use of closed network connection
[KUBEGALE]2025-05-19 16:45:29.759	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 8473e684-d1e9-4f94-b69b-4ead900f14a5, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:29.761	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 8473e684-d1e9-4f94-b69b-4ead900f14a5, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:29.772	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: caa304a1-28fb-4405-8f26-be723b10ee2b, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:29.772	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: caa304a1-28fb-4405-8f26-be723b10ee2b, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.234	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 910be106-f14b-480f-a6b8-052cc0ecc010, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.235	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 910be106-f14b-480f-a6b8-052cc0ecc010, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.392	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 1ea7387a-5720-473d-98ff-4674b593c2d3, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.393	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 1ea7387a-5720-473d-98ff-4674b593c2d3, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.442	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 6c3a603e-83e3-4fae-919e-8be3390e794c, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.443	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 6c3a603e-83e3-4fae-919e-8be3390e794c, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.481	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 8fa0713d-b033-45ac-a3d0-0bab9b05ab12, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.481	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 8fa0713d-b033-45ac-a3d0-0bab9b05ab12, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.739	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 54d183ca-18ae-4ff5-9a84-f689377cbdbf, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.741	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 54d183ca-18ae-4ff5-9a84-f689377cbdbf, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.895	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 95476301-97e7-4aaf-bdba-a9df3c0876a4, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:30.898	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 95476301-97e7-4aaf-bdba-a9df3c0876a4, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:31.074	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 38ef19e0-352d-4c10-bdc5-98bf66a69d01, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:31.074	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 38ef19e0-352d-4c10-bdc5-98bf66a69d01, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:31.198	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 16b4179f-6c68-4813-9b66-6a3230518ebe, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:45:31.198	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 16b4179f-6c68-4813-9b66-6a3230518ebe, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:48:46.281	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/core/server.go:68	accept tcp [::]:8080: use of closed network connection
[KUBEGALE]2025-05-19 16:49:59.052	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 0, RequestID: , request send failed, Post \"https://elasticloadbalancing.eu-west-2.amazonaws.com/\": dial tcp: lookup elasticloadbalancing.eu-west-2.amazonaws.com: no such host"}
[KUBEGALE]2025-05-19 16:49:59.053	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 0, RequestID: , request send failed, Post \"https://elasticloadbalancing.eu-west-2.amazonaws.com/\": dial tcp: lookup elasticloadbalancing.eu-west-2.amazonaws.com: no such host"}
[KUBEGALE]2025-05-19 16:49:59.345	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 37a84c2c-c20d-4cc2-978d-4e1eac23a84e, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:49:59.345	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 37a84c2c-c20d-4cc2-978d-4e1eac23a84e, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:49:59.445	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 8393739b-5b1c-4944-a545-a454c19694b1, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:49:59.446	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 8393739b-5b1c-4944-a545-a454c19694b1, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:49:59.594	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: fc27cf29-853e-4180-b395-2755f23c9296, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:49:59.595	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: fc27cf29-853e-4180-b395-2755f23c9296, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:49:59.718	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 0d67b685-08c8-4b38-a900-9954854adbf0, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:49:59.718	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 0d67b685-08c8-4b38-a900-9954854adbf0, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:49:59.902	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 9a53bc34-0763-487d-ad08-5885e35e8ed7, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:49:59.903	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 9a53bc34-0763-487d-ad08-5885e35e8ed7, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:50:00.118	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: ea5283d8-938c-477d-8cc9-ed55394924dd, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:50:00.118	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: ea5283d8-938c-477d-8cc9-ed55394924dd, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:50:00.146	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: df87b2f9-81b5-4b90-af7d-e4f27175eb25, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:50:00.146	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: df87b2f9-81b5-4b90-af7d-e4f27175eb25, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:50:00.148	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/utils/cloudCmdb/aws/load_balancer.go:112	aws get ALB/NLB instances fail!	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 4bf9c566-2a5a-4efa-b7d4-761759d570ef, api error InvalidClientTokenId: The security token included in the request is invalid."}
[KUBEGALE]2025-05-19 16:50:00.148	[31merror[0m	/Users/daihao/Downloads/gocode/KubeGale/service/cloudCmdb/cloud_load_balancer.go:284	aws LoadBalancer list get fail: 	{"error": "operation error Elastic Load Balancing v2: DescribeLoadBalancers, https response error StatusCode: 403, RequestID: 4bf9c566-2a5a-4efa-b7d4-761759d570ef, api error InvalidClientTokenId: The security token included in the request is invalid."}
